0.012439	0.0030756844	0.6977777778
0.012439	0.0030756844	0.6974074074
0.012440	0.0030917874	0.6974074074
0.012440	0.0030917874	0.6970370370
0.012443	0.0031388579	0.6970370370
0.012443	0.0031388579	0.6966666667
0.012444	0.0031475288	0.6966666667
0.012444	0.0031475288	0.6962962963
0.012444	0.0031487675	0.6962962963
0.012444	0.0031487675	0.6959259259
0.012446	0.0031772575	0.6959259259
0.012446	0.0031772575	0.6955555556
0.012453	0.0033073207	0.6955555556
0.012453	0.0033073207	0.6951851852
0.012455	0.0033296172	0.6951851852
0.012455	0.0033296172	0.6948148148
0.012461	0.0034126099	0.6948148148
0.012461	0.0034126099	0.6944444444
0.012463	0.0034411000	0.6944444444
0.012464	0.0034411000	0.6940740741
0.012468	0.0035104670	0.6940740741
0.012468	0.0035104670	0.6937037037
0.012470	0.0035463892	0.6937037037
0.012470	0.0035463892	0.6933333333
0.012471	0.0035501053	0.6933333333
0.012471	0.0035501053	0.6929629630
0.012473	0.0035773566	0.6929629630
0.012473	0.0035773566	0.6925925926
0.012474	0.0036033693	0.6925925926
0.012474	0.0036033693	0.6922222222
0.012475	0.0036194723	0.6922222222
0.012475	0.0036194723	0.6918518519
0.012477	0.0036553945	0.6918518519
0.012477	0.0036553945	0.6914814815
0.012481	0.0037111359	0.6914814815
0.012481	0.0037111359	0.6911111111
0.012482	0.0037160907	0.6911111111
0.012482	0.0037160907	0.6907407407
0.012484	0.0037433420	0.6907407407
0.012484	0.0037433420	0.6903703704
0.012485	0.0037594451	0.6903703704
0.012485	0.0037594451	0.6900000000
0.012486	0.0037805029	0.6900000000
0.012486	0.0037805029	0.6896296296
